Year,Date,Season,Class,NDVI,NDWI,NDBI,VV,VH,VH_VV_Ratio,LST,LST_Difference,Valid_S2_Pixel_Count,Valid_LST_Pixel_Count
2020,2020-03-28,Spring,Dense Urban,0.0845000601780932,-0.081076774962881,-0.0912829509962726,-3.132430947123423,-10.626473562333624,-7.494042615210201,19.098992013018076,-0.4940511147202393,7213,3999
2020,2020-03-28,Spring,Nature,0.1493335377784941,-0.1815505086764969,-0.0790729875957584,-9.870545013319232,-15.872309692764455,-6.001764679445223,19.84340365793105,0.2503605301927365,13261,2290
2020,2020-03-28,Spring,Roads,0.0844752293481192,-0.1005272811757519,-0.092776680327088,-7.628491392862376,-14.624390097708517,-6.995898704846141,20.094426238612456,0.5013831108741442,14494,5525
2020,2020-03-28,Spring,Urban,0.0985892812289059,-0.1104113503835836,-0.115259972958685,-6.114885511302367,-12.382812709721948,-6.2679271984195815,19.093668050989464,-0.4993750767488478,9827,1931
2020,2020-04-07,Spring,Dense Urban,0.059587511374862,-0.0420081482740714,0.0644345383385552,-3.1269575489253265,-10.873000828325258,-7.746043279399932,19.97211214760001,-1.8415448251427904,7039,5058
2020,2020-04-07,Spring,Nature,0.1621746245347159,-0.1815548038325214,0.0450162096514322,-10.117766067112964,-15.873571625058208,-5.755805557945244,22.652078358653863,0.8384213859110581,11748,6649
2020,2020-04-07,Spring,Roads,0.0692576003971872,-0.0839276609947864,0.0527214568351949,-7.623796327726816,-14.624223851505642,-7.000427523778826,23.0914528764669,1.277795903724094,13587,8761
2020,2020-04-07,Spring,Urban,0.0849864310273759,-0.083966838551545,0.0096669325251865,-6.127557189724667,-12.62225261877741,-6.494695429052743,21.40697525965704,-0.4066817130857671,9188,6833
2020,2020-04-07,Spring,Water,-0.0854623612248166,0.1728796636795536,-0.3487328090496587,-18.181728560672987,-23.9366601537774,-5.754931593104413,13.110599035100956,-8.703057937641848,2636,935
2020,2020-04-12,Spring,Dense Urban,0.130899639108815,-0.1661823877500434,0.1228088092276368,-3.1269575489253265,-10.873000828325258,-7.746043279399932,19.97211214760001,-1.8415448251427904,4736,5058
2020,2020-04-12,Spring,Nature,0.2558434464093714,-0.3064799605715388,0.0449034342475941,-10.117766067112964,-15.873571625058208,-5.755805557945244,22.652078358653863,0.8384213859110581,6641,6649
2020,2020-04-12,Spring,Roads,0.1112645166709817,-0.1659598539983911,0.080067786342783,-7.623796327726816,-14.624223851505642,-7.000427523778826,23.0914528764669,1.277795903724094,8793,8761
2020,2020-04-12,Spring,Urban,0.1503193026672678,-0.1815727563545401,0.0369054849523562,-6.127557189724667,-12.62225261877741,-6.494695429052743,21.40697525965704,-0.4066817130857671,6300,6833
2020,2020-04-12,Spring,Water,-0.1709144420815281,0.2393077964584985,-0.3613879711923707,-18.181728560672987,-23.9366601537774,-5.754931593104413,13.110599035100956,-8.703057937641848,1019,935
2020,2020-07-16,Summer,Dense Urban,0.1386738239352445,-0.1189055293133279,0.1112368060869221,-2.62125692457294,-10.62308622654325,-8.00182930197031,39.441683010233554,1.6284301619968176,7040,3208
2020,2020-07-16,Summer,Nature,0.5488365149656904,-0.474651083755372,-0.1309962298120199,-9.125669807785938,-15.37097519422956,-6.245305386443622,36.69356973340148,-1.1196831148352544,12517,11780
2020,2020-07-16,Summer,Roads,0.1387775350000098,-0.1524118086198384,0.0604838463459563,-6.875450909586161,-14.127901898157454,-7.252450988571293,39.31151584596372,1.4982629977269823,14130,11957
2020,2020-07-16,Summer,Urban,0.267527987629921,-0.2461837467433884,-0.021479046328433,-5.623553027359093,-12.38562836801591,-6.762075340656817,37.93891811934843,0.1256652711116928,9379,7979
2020,2020-07-16,Summer,Water,-0.1309393269617778,0.3028464624806669,-0.3651958951984824,-19.369884046982985,-23.931771268355902,-4.561887221372917,27.597581582300588,-10.215671265936148,2776,3523
2020,2020-08-20,Summer,Dense Urban,0.1287954852327721,-0.0973811068494329,0.0761373542030657,-3.122960061249143,-10.87207384704879,-7.749113785799647,34.09600005384616,0.155796096433967,2146,2895
2020,2020-08-20,Summer,Nature,0.5586306606490443,-0.4725945290982215,-0.1192505542209378,-8.872115897270492,-14.875712701097308,-6.003596803826817,32.062059050000016,-1.878144907412178,10368,3147
2020,2020-08-20,Summer,Roads,0.1445625763284218,-0.1445677745705322,0.0448127459764149,-7.117460608409706,-13.879663170332972,-6.7622025619232655,35.813999067291995,1.8737951098798007,11442,2944
2020,2020-08-20,Summer,Urban,0.2617665870779107,-0.230584730620614,-0.0332486256276309,-5.877311704965495,-12.378777424891748,-6.501465719926253,33.8150498991837,-0.125154058228496,7360,2292
2020,2020-09-04,Fall,Dense Urban,0.1522534287010701,-0.1211699809612642,0.1152432502952406,-2.8791998211508525,-10.871962534134092,-7.9927627129832395,30.28381626539266,0.5002558267748611,4465,3560
2020,2020-09-04,Fall,Nature,0.6600965877074043,-0.5743755255090599,-0.1971550317840617,-8.624065878959833,-14.623638540990898,-5.999572662031065,29.032435634268143,-0.7511248043496543,7005,12135
2020,2020-09-04,Fall,Roads,0.1446908777544452,-0.1606220644818369,0.0194384368893614,-6.8748778291092245,-13.87640729997833,-7.001529470869106,31.09264579233329,1.309085353715492,8370,12361
2020,2020-09-04,Fall,Urban,0.2852089220322468,-0.2614220156660848,-0.0484533197724612,-5.625465162177182,-12.378375363109722,-6.75291020093254,29.403517783516968,-0.38004265510083,5806,6998
2020,2020-09-04,Fall,Water,-0.4882289197505211,0.480594908251273,-0.5584724700800987,-18.68949982407272,-23.937781643927288,-5.248281819854569,24.217916698516863,-5.565643740100931,2494,657
2020,2020-10-04,Fall,Dense Urban,0.1582907655472049,-0.1346782167493698,0.0566738977536181,-3.1190701204634936,-10.871366849875027,-7.752296729411533,24.15812352551728,0.5007544456907524,7213,5999
2020,2020-10-04,Fall,Nature,0.5429811900989061,-0.5117261204793898,-0.1620876422519494,-9.620503991432798,-15.36973671225908,-5.7492327208262815,22.781084391250708,-0.8762846885758151,13264,14880
2020,2020-10-04,Fall,Roads,0.1444398082203145,-0.168143668479494,0.0018526554456068,-7.62688981237111,-14.129430278367083,-6.502540465995973,24.778080024275592,1.120710944449069,14494,14899
2020,2020-10-04,Fall,Urban,0.2715084803581528,-0.2620582178973734,-0.0607416335723327,-6.3692061462044025,-12.632719918213304,-6.263513772008902,23.34301642726911,-0.3143526525574138,9827,10951
2020,2020-10-04,Fall,Water,-0.1309111745137763,0.255727753033193,-0.1543254831043375,-17.803421986509118,-23.933704155827733,-6.130282169318615,19.89121422133724,-3.766154858489287,2776,3537
2020,2020-10-09,Fall,Dense Urban,0.1678594892872112,-0.144417428404288,0.1111245100585512,-3.1190701204634936,-10.871366849875027,-7.752296729411533,24.15812352551728,0.5007544456907524,7213,5999
2020,2020-10-09,Fall,Nature,0.566307977966767,-0.5587650030565197,-0.1270429261884357,-9.620503991432798,-15.36973671225908,-5.7492327208262815,22.781084391250708,-0.8762846885758151,13264,14880
2020,2020-10-09,Fall,Roads,0.1524982282950421,-0.1834213981494651,0.0429109679417381,-7.62688981237111,-14.129430278367083,-6.502540465995973,24.778080024275592,1.120710944449069,14494,14899
2020,2020-10-09,Fall,Urban,0.2774200980742093,-0.2693914450037164,-0.0254691941403926,-6.3692061462044025,-12.632719918213304,-6.263513772008902,23.34301642726911,-0.3143526525574138,9827,10951
2020,2020-10-09,Fall,Water,-0.418266533960736,0.621033921382782,-0.2522750080392931,-17.803421986509118,-23.933704155827733,-6.130282169318615,19.89121422133724,-3.766154858489287,2776,3537
2020,2020-12-03,Winter,Dense Urban,0.1191665843282063,-0.1056019795238371,0.0995869979460679,-3.1172857049266645,-10.874060391382038,-7.7567746864553735,4.716922335928235,-0.2524334083090505,7213,7343
2020,2020-12-03,Winter,Nature,0.2851100718115342,-0.3945517043566204,0.076095416035577,-9.874620219816968,-15.87781364226957,-6.003193422452602,4.968780845144008,-0.0005748990932774589,13264,15271
2020,2020-12-03,Winter,Roads,0.1054287052081524,-0.1602148846855604,0.0684457230773194,-7.365790942987746,-14.36575848640899,-6.999967543421243,5.40659692752669,0.4372411832894043,14494,14732
2020,2020-12-03,Winter,Urban,0.1524904400584074,-0.1756167131855172,0.0410699133056855,-5.874928497604095,-12.378356609711528,-6.503428112107432,4.530310748769407,-0.4390449954678788,9827,9121
2020,2020-12-03,Winter,Water,-0.3343088418850405,0.5512426916553853,-0.2792956407145386,-18.86108655513376,-24.06460870362752,-5.203522148493761,5.3569567546904455,0.3876010104531602,2776,2129
2020,2020-12-08,Winter,Dense Urban,0.1365916789129962,-0.121117138034031,0.1192315629063818,-3.1172857049266645,-10.874060391382038,-7.7567746864553735,4.716922335928235,-0.2524334083090505,7213,7343
2020,2020-12-08,Winter,Nature,0.3006157268490095,-0.4178554512517274,0.0762321375646561,-9.874620219816968,-15.87781364226957,-6.003193422452602,4.968780845144008,-0.0005748990932774589,13264,15271
2020,2020-12-08,Winter,Roads,0.1133563210037666,-0.1678318342138339,0.066455318215172,-7.365790942987746,-14.36575848640899,-6.999967543421243,5.40659692752669,0.4372411832894043,14494,14732
2020,2020-12-08,Winter,Urban,0.1679124503785219,-0.1914383106676037,0.056576928990722,-5.874928497604095,-12.378356609711528,-6.503428112107432,4.530310748769407,-0.4390449954678788,9827,9121
2020,2020-12-08,Winter,Water,-0.5274312916919238,0.7618865700641935,-0.0591244317542059,-18.86108655513376,-24.06460870362752,-5.203522148493761,5.3569567546904455,0.3876010104531602,2775,2129
2020,2020-12-28,Winter,Dense Urban,0.0253359038844506,0.0059297947127566,-0.0331042832055045,-2.876818964080146,-10.872367014734666,-7.99554805065452,6.669876813267171,0.0899029560219748,4746,3604
2020,2020-12-28,Winter,Nature,0.1895882809639295,-0.2597302590434497,0.0137358710148378,-10.128774595177942,-16.37958786224242,-6.250813267064478,6.548977392108989,-0.0309964651362077,12245,12046
2020,2020-12-28,Winter,Roads,0.0645249088671125,-0.0839172498936697,0.0059424197853536,-7.626105268023738,-14.621980318131929,-6.99587505010819,6.735580596025942,0.1556067387807456,13467,11096
2020,2020-12-28,Winter,Urban,0.0762954977859384,-0.0646085497571268,-0.0526265045873637,-5.883048033599898,-12.628311893145169,-6.745263859545271,6.171793174962548,-0.4081806822826488,9030,4565
2020,2020-12-28,Winter,Water,-0.1532846313392362,0.2989051432291626,-0.3652125570375836,-16.188139385757037,-23.81025688765897,-7.622117501901933,3.200632357599036,-3.3793414996461606,2776,418
2021,2021-01-07,Winter,Dense Urban,0.0488257069628552,-0.0644561546174385,-0.5510555635770228,-3.3746093397064088,-10.87671939982417,-7.5021100601177615,-8.907143484574961,-2.565430353297158,6112,4073
2021,2021-01-07,Winter,Nature,0.1130763513379282,-0.1522382562214779,-0.4901623325330922,-11.87518063747924,-18.37729882531021,-6.50211818783097,-6.031448859425277,0.3102642718525263,12199,12772
2021,2021-01-07,Winter,Roads,0.0584903201158927,-0.0898105366781571,-0.4805586674508059,-7.374690189762916,-14.37233053948815,-6.997640349725234,-5.534246331598952,0.8074667996788509,17639,14381
2021,2021-01-07,Winter,Urban,0.0740408794487105,-0.0898751840800169,-0.4651737105586545,-6.374338763054508,-12.881955725307307,-6.507616962252799,-7.277344253835778,-0.9356311225579752,8912,5913
2021,2021-01-07,Winter,Water,-0.4259975927553466,0.660397802366595,-0.0110158810038153,-19.630096459829254,-24.430536810394727,-4.800440350565474,-5.280183464038123,1.0615296672396806,2711,1983
2021,2021-02-26,Winter,Dense Urban,0.129039429322924,-0.1445983626539264,0.1229183331901896,-3.131114804198545,-10.37492643121758,-7.243811627019035,13.468582261817712,-0.4672571236537326,6112,7654
2021,2021-02-26,Winter,Nature,0.2381600385188463,-0.3790934662067637,0.1133827840414276,-10.118152207762122,-16.123126373657016,-6.004974165894893,14.906199171479171,0.9703597860077268,12199,15481
2021,2021-02-26,Winter,Roads,0.1132235651662097,-0.1757198822808031,0.0879181288747278,-6.625044036880839,-13.61625821315997,-6.991214176279131,14.565181778584565,0.6293423931131201,17639,22255
2021,2021-02-26,Winter,Urban,0.1522392410933257,-0.2068632084733256,0.0663245014374892,-5.872946795875536,-12.129833795685649,-6.256886999810113,13.094558009753536,-0.8412813757179087,8912,11263
2021,2021-02-26,Winter,Water,-0.3222965072395377,0.5506489532048598,-0.0878712505381332,-19.37401408915646,-24.06340959390145,-4.68939550474499,6.162654968189547,-7.773184417281898,2712,3464
2021,2021-05-02,Spring,Dense Urban,0.1680656827781427,-0.1757447860045252,0.0800442513630414,-3.1227776953377564,-10.627191235873504,-7.504413540535747,22.59396685586209,-0.2178370686458564,6112,4523
2021,2021-05-02,Spring,Nature,0.5427658304378569,-0.5115992741165256,-0.1580832421679674,-9.875775350056362,-16.117508088059925,-6.241732738003563,22.815932032810604,0.0041281083026554,12199,9291
2021,2021-05-02,Spring,Roads,0.1445899160632875,-0.1915238768971712,0.0196366147699438,-6.626171344117282,-13.872303606392302,-7.246132262275021,23.687654866593093,0.8758509420851439,17639,16260
2021,2021-05-02,Spring,Urban,0.292986823724939,-0.3008302551681083,-0.0742432784020888,-5.8657566561285615,-12.380769654590011,-6.51501299846145,21.68184733488482,-1.1299565896231272,8912,7152
2021,2021-05-02,Spring,Water,-0.1854532027428738,0.31425502060888,-0.2285020015535098,-19.36068874240054,-23.943905624688316,-4.5832168822877755,16.60884882800002,-6.202955096507928,2712,728
2021,2021-07-31,Summer,Roads,0.1207612084351352,-0.1211742584488558,0.0663443019192476,-6.127573879021907,-13.62385757458627,-7.496283695564363,41.44269936512213,0.8777661273569493,9412,3793
2021,2021-07-31,Summer,Urban,0.2458902560181302,-0.214541540946261,-0.0173899474204417,-5.623583687937411,-12.12480892769294,-6.501225239755528,40.30837410200001,-0.2565591357651726,4047,1610
2021,2021-09-24,Fall,Dense Urban,0.139024618182133,-0.1036322983269626,-0.045024025599949,-3.123185365733283,-10.614609573579411,-7.491424207846128,28.528284884878065,0.3099244846775306,1319,1855
2021,2021-09-24,Fall,Nature,0.5840834520283491,-0.5175692391604665,-0.1815646701614211,-9.62556497930283,-15.374720141411284,-5.749155162108455,27.97256005112568,-0.2458003490748588,6682,7586
2021,2021-09-24,Fall,Roads,0.150546602010022,-0.1581519890037863,-0.0488043659385922,-6.630320566922417,-13.625334361835264,-6.995013794912848,28.59206587304223,0.3737054728416957,9862,6233
2021,2021-09-24,Fall,Urban,0.2713289140635014,-0.2441924298665836,-0.1268377694402802,-6.125129803590848,-12.38118078558532,-6.256050981994472,28.41135248661623,0.1929920864156962,3194,4234
2021,2021-10-24,Fall,Dense Urban,0.1678832514806327,-0.1445310861816148,0.0957994502586931,-3.1312437554548334,-10.61987970353105,-7.488635948076216,20.281657266792703,0.1878752154833947,6112,7589
2021,2021-10-24,Fall,Nature,0.5739568758168955,-0.5821104188991286,-0.1266843917142604,-9.868331590297204,-15.62683078393491,-5.7584991936377055,19.907508503687108,-0.1862735476221999,12199,15481
2021,2021-10-24,Fall,Roads,0.1681368184233684,-0.1911806696254453,0.0273341682817938,-6.62882741294252,-13.622988051978654,-6.994160639036133,20.7164203919986,0.6226383406892886,17639,22132
2021,2021-10-24,Fall,Urban,0.2851186305636953,-0.2931873763645569,-0.0510638630200659,-6.126536939205368,-12.627741613713944,-6.501204674508576,19.46603709702645,-0.6277449542828535,8912,11235
2021,2021-10-24,Fall,Water,-0.5503712174123556,0.7535444995020973,-0.1834025691479549,-19.61417438678648,-23.937899861200343,-4.3237254744138625,16.295470692613435,-3.798311358695873,2712,3297
2021,2021-11-28,Fall,Dense Urban,0.1308436118762468,-0.1291097388345255,0.0957908688284152,-2.3793776286954027,-10.11877389555585,-7.739396266860448,10.858008970138496,-0.1105695785359994,6112,4076
2021,2021-11-28,Fall,Nature,0.3477863692846264,-0.457161587298201,0.035265191680856,-9.371418975333675,-15.124333151331983,-5.752914175998308,11.219290643964706,0.2507120952902095,12199,7628
2021,2021-11-28,Fall,Roads,0.1288650006431671,-0.1758123840354972,0.0508076825932783,-5.62085868618312,-13.127914877741938,-7.507056191558818,11.09622241255053,0.1276438638760328,17639,9552
2021,2021-11-28,Fall,Urban,0.1757527330628116,-0.1989648558296591,0.0136472850464286,-5.119669106381349,-11.872292717650746,-6.752623611269397,10.5316914506008,-0.4368870980736972,8912,3081
2021,2021-12-08,Winter,Dense Urban,0.1151725141680545,-0.097695484419647,0.111108507035532,-3.1314009779549714,-10.6278735959601,-7.496472618005129,8.171821643007071,0.5631002107437952,6112,5514
2021,2021-12-08,Winter,Nature,0.3240833595570197,-0.4413310878879976,0.042835346324498,-10.36958069329172,-16.6319546388172,-6.2623739455254785,6.953364402610282,-0.6553570296529942,12199,4224
2021,2021-12-08,Winter,Roads,0.1055363382866341,-0.1522020889074653,0.0506512322765422,-6.621179714015621,-13.87400658145869,-7.252826867443069,7.89453236172356,0.2858109294602844,17639,6596
2021,2021-12-08,Winter,Urban,0.1523103755486469,-0.1754641958651831,0.0174943466526355,-5.879419838237221,-12.380132116625132,-6.500712278387911,7.391259717629738,-0.2174617146335382,8912,5053
2021,2021-12-08,Winter,Water,-0.4001003609765111,0.6054698724300325,-0.2323047025313875,-16.1802597699907,-24.12134406315855,-7.941084293167851,6.264535320962311,-1.3441861113009643,2712,736
2021,2021-12-13,Winter,Dense Urban,0.1604543394478812,-0.1603586511589698,0.1286164582310086,-3.1314009779549714,-10.6278735959601,-7.496472618005129,8.171821643007071,0.5631002107437952,6112,5514
2021,2021-12-13,Winter,Nature,0.3402333362533721,-0.4961395449901349,0.0743992142972874,-10.36958069329172,-16.6319546388172,-6.2623739455254785,6.953364402610282,-0.6553570296529942,12199,4224
2021,2021-12-13,Winter,Roads,0.1367523397812013,-0.1990290487249509,0.0741041315454434,-6.621179714015621,-13.87400658145869,-7.252826867443069,7.89453236172356,0.2858109294602844,17639,6596
2021,2021-12-13,Winter,Urban,0.199221828516185,-0.261494861773181,0.0429903412915559,-5.879419838237221,-12.380132116625132,-6.500712278387911,7.391259717629738,-0.2174617146335382,8912,5053
2021,2021-12-13,Winter,Water,-0.9654645226152244,0.9890876331810562,0.8568010657028209,-16.1802597699907,-24.12134406315855,-7.941084293167851,6.264535320962311,-1.3441861113009643,2681,736
2021,2021-12-23,Winter,Dense Urban,0.0957380603016894,-0.0918554036609221,0.0567097225586663,-2.8825680608130693,-10.372234625622824,-7.489666564809754,-3.0323241708343907,-1.5641497227234045,6112,3901
2021,2021-12-23,Winter,Nature,0.2519656032390471,-0.361338117957435,0.0487331129619498,-10.6184958984179,-16.876490893400238,-6.257994994982338,-1.0304211133324357,0.4377533347785507,12198,12710
2021,2021-12-23,Winter,Roads,0.1034542775122546,-0.1463938946476597,0.0410609329478682,-6.365638307610568,-13.869475110967567,-7.503836803356999,-0.9677951498363248,0.5003792982746613,17637,13854
2021,2021-12-23,Winter,Urban,0.1349635176958346,-0.161976872135757,-0.002031459097525,-5.872011819143971,-12.378661974840778,-6.506650155696807,-2.035977312267578,-0.5678028641565918,8912,5031
2021,2021-12-23,Winter,Water,-0.095737079032286,0.2402382464656257,-0.1815079301651588,-16.066323731134712,-23.813237001418145,-7.746913270283432,-1.6098825272791817,-0.1417080791681955,2712,1589
2022,2022-01-07,Winter,Dense Urban,0.129002890612849,-0.1445470834733258,0.1289654333819533,-2.8704283743899435,-10.63464000969782,-7.764211635307877,-2.0941593770404388,-0.7486473014868571,5368,5062
2022,2022-01-07,Winter,Nature,0.2538867190045171,-0.4102651090802655,0.0897656030517717,-10.376042448959671,-16.37339023624038,-5.997347787280708,-0.971762512348284,0.3737495632052976,16989,18277
2022,2022-01-07,Winter,Roads,0.1053997995291758,-0.1679532054886376,0.074052341519171,-6.127315922045023,-13.371541144834756,-7.2442252227897335,-0.8443718983586241,0.5011401771949575,13073,12394
2022,2022-01-07,Winter,Urban,0.1522313733242946,-0.2070820557565314,0.0664171281530562,-5.62144040628091,-12.116220818884171,-6.494780412603261,-1.968227792105244,-0.6227157165516621,9372,8021
2022,2022-01-07,Winter,Water,-0.917753317559194,0.9735281279711756,0.7842003829966383,-19.118436786356583,-24.069164488304992,-4.950727701948409,0.0970293927331636,1.4425414682867452,2729,2009
2022,2022-01-27,Winter,Dense Urban,0.0458750195065876,-0.0225109895439221,0.0087977564041071,-2.6288365984900968,-10.37180651152371,-7.742969913033614,2.8921477860023765,-0.5751884490089001,5368,4705
2022,2022-01-27,Winter,Nature,0.1502834394134373,-0.2128249869954292,0.0371270130608073,-10.625397461770836,-16.623126989928963,-5.997729528158127,3.970527525800248,0.5031912907889713,16987,17888
2022,2022-01-27,Winter,Roads,0.0517655261524946,-0.0684179571639919,0.0138150826884351,-6.383554636876096,-13.37717370245604,-6.993619065579945,4.220196727455048,0.7528604924437712,13073,11562
2022,2022-01-27,Winter,Urban,0.0646123327889789,-0.0566646836301326,-0.0175592248626942,-5.625489159636248,-12.12646052899913,-6.500971369362882,3.030497904344699,-0.4368383306665775,9372,7042
2022,2022-01-27,Winter,Water,-0.0733186410839891,0.1787523111547023,-0.1865764800688443,-18.57189151673057,-24.310143645958178,-5.738252129227607,2.139628395729409,-1.3277078392818678,2772,2696
2022,2022-02-01,Winter,Dense Urban,0.0146770945265672,0.0048377236121498,-0.4183558044953834,-2.6288365984900968,-10.37180651152371,-7.742969913033614,2.8921477860023765,-0.5751884490089001,3754,4705
2022,2022-02-01,Winter,Nature,0.0596196318115583,-0.0734489238290615,-0.5567555879778435,-10.625397461770836,-16.623126989928963,-5.997729528158127,3.970527525800248,0.5031912907889713,7275,17888
2022,2022-02-01,Winter,Roads,0.0165577790882394,-0.0087075916985856,-0.5019550776369391,-6.383554636876096,-13.37717370245604,-6.993619065579945,4.220196727455048,0.7528604924437712,8032,11562
2022,2022-02-01,Winter,Urban,0.0147287929146269,0.0008839969289379673,-0.5097752124635616,-5.625489159636248,-12.12646052899913,-6.500971369362882,3.030497904344699,-0.4368383306665775,5389,7042
2022,2022-02-01,Winter,Water,-0.1323235191168337,0.2354010138560128,-0.5047866493334985,-18.57189151673057,-24.310143645958178,-5.738252129227607,2.139628395729409,-1.3277078392818678,916,2696
2022,2022-03-28,Spring,Dense Urban,0.1230379105570586,-0.1347632468517044,0.111142368295905,-2.377120617643799,-10.130418408521342,-7.753297790877543,21.43942817413156,0.0026563678579449,5368,6758
2022,2022-03-28,Spring,Nature,0.2383230422692979,-0.3477296519431314,0.0664983102078256,-8.872460246619232,-15.123348130368582,-6.25088788374935,21.31161241989537,-0.1251593863782432,16989,21547
2022,2022-03-28,Spring,Roads,0.0957108446546906,-0.154215077901183,0.0507703435123514,-5.628459561811321,-12.869309171067204,-7.240849609255883,22.3146474653892,0.8778756591155847,13073,16484
2022,2022-03-28,Spring,Urban,0.1444484815047146,-0.1914082868027846,0.0349733821677242,-5.121523671676421,-11.615417612252523,-6.493893940576102,21.18746872709084,-0.2493030791827699,9372,11807
2022,2022-03-28,Spring,Water,-0.2247953566612362,0.4082260267540413,-0.1579733843661439,-19.31065323659349,-23.695806878415304,-4.385153641821812,12.406081852502178,-9.030689953771434,2772,3532
2022,2022-04-02,Spring,Dense Urban,0.1112755887315052,-0.1112974950425791,0.1113851735632816,-2.377120617643799,-10.130418408521342,-7.753297790877543,21.43942817413156,0.0026563678579449,5320,6758
2022,2022-04-02,Spring,Nature,0.230332151723091,-0.3164388563495637,0.0762111166776862,-8.872460246619232,-15.123348130368582,-6.25088788374935,21.31161241989537,-0.1251593863782432,16986,21547
2022,2022-04-02,Spring,Roads,0.0917332772715176,-0.1367852039785311,0.0644948045915745,-5.628459561811321,-12.869309171067204,-7.240849609255883,22.3146474653892,0.8778756591155847,13049,16484
2022,2022-04-02,Spring,Urban,0.1347956992705765,-0.1621097678821851,0.0409620923466137,-5.121523671676421,-11.615417612252523,-6.493893940576102,21.18746872709084,-0.2493030791827699,9357,11807
2022,2022-04-02,Spring,Water,-0.2051845865099953,0.3846562811919559,-0.2830968188051685,-19.31065323659349,-23.695806878415304,-4.385153641821812,12.406081852502178,-9.030689953771434,2772,3532
2022,2022-05-02,Spring,Dense Urban,0.1365899182463939,-0.1368297394621576,0.0880408099284618,-2.637440125990272,-10.62771307052395,-7.990272944533677,31.312689241418603,0.6259077418731813,5368,6737
2022,2022-05-02,Spring,Nature,0.4413807205041773,-0.4412579119253889,-0.1131969483761463,-9.373893696734534,-15.868501025002042,-6.494607328267508,29.56105123951525,-1.125730260030167,16989,21541
2022,2022-05-02,Spring,Roads,0.1131606477026241,-0.1601006078689943,0.0352378206546322,-6.124869424271139,-13.377143690657096,-7.252274266385958,31.687755597498803,1.0009740979533817,13073,16445
2022,2022-05-02,Spring,Urban,0.2304803164308311,-0.2380488322644492,-0.0350464698827017,-5.616515575324207,-12.107710188953943,-6.4911946136297365,30.56434043142549,-0.122441068119933,9372,11802
2022,2022-05-02,Spring,Water,-0.1989757401670601,0.3243450812590497,-0.1269358082230919,-18.55820018894848,-24.06115864130293,-5.502958452354452,18.903617962799757,-11.783163536745668,2772,3392
2022,2022-05-07,Spring,Dense Urban,0.0838356292467296,-0.0917273341161232,0.0725732543578989,-2.637440125990272,-10.62771307052395,-7.990272944533677,31.312689241418603,0.6259077418731813,1106,6737
2022,2022-05-07,Spring,Nature,0.4198289819351183,-0.4159858286574356,-0.1346712987657823,-9.373893696734534,-15.868501025002042,-6.494607328267508,29.56105123951525,-1.125730260030167,8339,21541
2022,2022-05-07,Spring,Roads,0.0879499597394961,-0.1309352516407658,0.0175234863321735,-6.124869424271139,-13.377143690657096,-7.252274266385958,31.687755597498803,1.0009740979533817,4483,16445
2022,2022-05-07,Spring,Urban,0.2071221232712652,-0.2129964379348874,-0.0564043060069823,-5.616515575324207,-12.107710188953943,-6.4911946136297365,30.56434043142549,-0.122441068119933,4293,11802
2022,2022-05-07,Spring,Water,-0.0478228883781172,0.1182331156750229,0.0068785782287636,-18.55820018894848,-24.06115864130293,-5.502958452354452,18.903617962799757,-11.783163536745668,1580,3392
2022,2022-08-20,Summer,Dense Urban,0.0896331741578048,-0.0585875905875246,0.1229359709584777,-2.621829360107366,-10.627268082768602,-8.005438722661236,37.55976111178573,0.999250048493728,1759,3436
2022,2022-08-20,Summer,Nature,0.6680855332505033,-0.5666531341774554,-0.2090071582033207,-8.621186274795292,-14.626495745279408,-6.005309470484116,35.06284930609727,-1.4976617571947344,9286,13809
2022,2022-08-20,Summer,Roads,0.1213620813056727,-0.1291153427433425,0.0293281781855904,-5.876376204273262,-13.129755034198103,-7.253378829924841,38.06634124727273,1.505830183980727,4990,12312
2022,2022-08-20,Summer,Urban,0.2459802855230889,-0.2149189211990173,-0.0432531730100011,-5.126406911826533,-12.127883837804925,-7.001476925978392,36.68611958155369,0.1256085182616857,4259,8483
2022,2022-08-20,Summer,Water,-0.5899066236996097,0.675837017616408,-0.2385142578989724,-18.30477446014528,-23.92732270253743,-5.622548242392153,26.156924528364453,-10.403586534927552,2571,1014
2022,2022-10-29,Fall,Dense Urban,0.1287979167660092,-0.1052815075076676,0.0916402023679716,-2.6307561052069537,-10.36891225402764,-7.738156148820686,21.15258635706192,0.436496972733039,5368,6758
2022,2022-10-29,Fall,Nature,0.386897502137365,-0.4492867530740542,-0.0369949804783004,-9.128671623218615,-15.123257156790864,-5.994585533572248,20.406057971212874,-0.310031413116004,16989,21547
2022,2022-10-29,Fall,Roads,0.1131537814191365,-0.1444852500492199,0.0507168357313078,-5.8795607026832295,-13.373868784262273,-7.494308081579043,21.533880471356127,0.8177910870272491,13073,16483
2022,2022-10-29,Fall,Urban,0.1913257472115142,-0.191115193607881,-0.0021418334238346,-5.368285634645896,-12.128341321251431,-6.7600556866055355,20.34622641204824,-0.3698629722806394,9372,11807
2022,2022-10-29,Fall,Water,-0.24394743531971,0.4569163984283717,-0.3377399938264515,-18.06210221148606,-23.69063206684267,-5.628529855356611,16.29699805486713,-4.419091329461747,2772,3532
